id_wycieczki,id_osoby,data_platnosci,ocena
190,2525,2024-05-19,5.0
190,138,2024-06-04,5.0
190,762,2024-06-09,4.0
190,1573,2024-06-02,4.0
190,1739,2024-06-04,
190,3129,2024-05-20,3.0
190,771,2024-06-14,
190,1223,2024-05-31,
190,3081,2024-05-18,5.0
190,2362,2024-05-18,5.0
190,1255,2024-05-21,
190,1889,2024-06-07,4.0
190,3398,2024-05-16,
190,1492,2024-05-27,4.0
190,130,2024-06-17,5.0
190,3037,2024-06-18,4.0
190,3639,2024-06-12,3.0
190,47,2024-06-15,
190,3275,2024-06-22,
190,3064,2024-06-11,5.0
190,2447,2024-05-31,
190,1671,2024-05-23,3.0
190,1730,2024-05-19,3.0
190,1776,2024-05-22,5.0
190,2538,2024-06-03,
191,1010,2024-05-14,5.0
191,37,2024-06-14,5.0
191,82,2024-06-14,2.0
191,3349,2024-06-11,5.0
191,670,2024-06-07,
191,2156,2024-06-22,4.0
191,240,2024-06-07,3.0
191,1596,2024-06-19,5.0
191,1685,2024-05-25,3.0
191,2391,2024-06-10,2.0
191,2383,2024-05-17,3.0
191,3398,2024-06-26,5.0
191,3618,2024-05-28,
191,1421,2024-06-20,
191,961,2024-06-21,
191,2963,2024-05-16,3.0
191,1508,2024-05-20,5.0
191,3396,2024-06-25,5.0
191,1335,2024-05-23,5.0
191,2111,2024-06-24,
191,2791,2024-05-13,5.0
191,1616,2024-05-17,3.0
191,3493,2024-06-14,1.0
191,1356,2024-05-13,5.0
191,2957,2024-06-17,4.0
191,155,2024-06-25,4.0
191,1279,2024-05-24,5.0
191,1328,2024-06-05,4.0
191,1225,2024-05-26,
191,663,2024-05-25,3.0
191,2301,2024-06-07,
191,2739,2024-06-10,5.0
191,3377,2024-05-26,3.0
191,1749,2024-05-21,4.0
191,2819,2024-06-11,2.0
191,1149,2024-05-24,5.0
192,2381,2024-06-18,2.0
192,1369,2024-05-28,4.0
192,3135,2024-06-15,2.0
192,2559,2024-06-13,
192,242,2024-06-05,3.0
192,1573,2024-05-25,3.0
192,1434,2024-06-29,2.0
192,3552,2024-06-19,3.0
192,454,2024-06-04,5.0
192,706,2024-06-11,4.0
192,3184,2024-06-22,
192,464,2024-06-23,5.0
192,2815,2024-06-23,
192,973,2024-06-14,5.0
192,3174,2024-05-16,5.0
192,307,2024-05-16,5.0
192,3511,2024-05-28,1.0
192,1809,2024-05-30,3.0
192,1087,2024-06-20,
192,1750,2024-05-24,3.0
192,338,2024-06-03,2.0
192,20,2024-06-27,4.0
192,2513,2024-06-25,4.0
192,3107,2024-06-28,
192,2678,2024-06-27,4.0
192,662,2024-06-15,
192,2789,2024-06-29,
192,3548,2024-05-22,3.0
192,857,2024-05-16,4.0
192,3434,2024-06-13,1.0
192,1814,2024-05-21,5.0
192,210,2024-05-21,2.0
192,2457,2024-05-23,3.0
192,3470,2024-06-04,3.0
192,728,2024-06-12,
192,461,2024-05-29,5.0
192,1390,2024-06-10,2.0
192,3400,2024-06-05,5.0
192,1444,2024-05-19,
192,2718,2024-05-17,5.0
192,804,2024-05-30,3.0
192,1805,2024-06-23,2.0
192,291,2024-06-10,
192,189,2024-05-31,5.0
192,14,2024-05-29,4.0
193,1084,2024-06-07,2.0
193,2980,2024-07-01,5.0
193,1205,2024-06-28,5.0
193,3019,2024-06-22,4.0
193,494,2024-06-29,5.0
193,1315,2024-05-22,
193,1416,2024-06-21,
193,3753,2024-06-23,
193,2717,2024-06-02,
193,3704,2024-06-27,5.0
193,262,2024-05-19,3.0
193,986,2024-06-20,5.0
193,115,2024-06-19,5.0
193,3683,2024-05-24,
193,1212,2024-06-01,
193,184,2024-06-11,1.0
193,2461,2024-06-01,
193,887,2024-06-14,5.0
193,752,2024-06-07,5.0
193,2038,2024-05-31,5.0
193,410,2024-06-15,5.0
193,3482,2024-06-21,5.0
193,3369,2024-06-11,5.0
193,1211,2024-05-25,5.0
193,576,2024-06-11,4.0
193,911,2024-06-01,
193,2016,2024-06-03,4.0
193,1777,2024-06-23,2.0
193,482,2024-06-08,2.0
193,268,2024-06-25,5.0
193,119,2024-06-29,4.0
193,300,2024-06-28,2.0
193,2471,2024-06-06,5.0
193,2792,2024-05-29,5.0
193,3807,2024-06-05,2.0
193,1116,2024-06-19,
193,1373,2024-06-14,3.0
193,58,2024-06-10,5.0
193,1181,2024-05-26,4.0
193,1674,2024-05-18,5.0
193,2251,2024-06-14,4.0
193,3423,2024-05-21,5.0
193,3225,2024-06-12,
194,807,2024-06-26,
194,3230,2024-07-03,1.0
194,1733,2024-06-02,3.0
194,2769,2024-06-05,
194,1496,2024-06-06,
194,2109,2024-06-20,2.0
194,2982,2024-06-27,2.0
194,2240,2024-06-27,5.0
194,2247,2024-07-03,
194,3575,2024-06-14,
194,3010,2024-06-07,
194,3064,2024-06-25,
194,3563,2024-06-10,
194,631,2024-05-27,
194,1129,2024-05-23,3.0
194,1120,2024-06-02,5.0
194,3702,2024-06-03,
194,3694,2024-07-01,4.0
194,3120,2024-05-30,3.0
194,1401,2024-05-28,5.0
194,2308,2024-06-30,2.0
194,2855,2024-05-22,
194,3604,2024-07-03,5.0
194,1633,2024-06-26,
194,3630,2024-05-23,5.0
194,1037,2024-05-23,5.0
194,1916,2024-06-24,3.0
194,2202,2024-06-03,
194,68,2024-05-31,5.0
194,326,2024-06-25,
194,791,2024-06-02,5.0
194,1181,2024-07-05,5.0
194,894,2024-06-18,2.0
194,766,2024-05-24,5.0
194,954,2024-06-11,5.0
194,1830,2024-06-27,
195,1070,2024-05-26,
195,2150,2024-06-14,
195,2291,2024-07-01,4.0
195,3610,2024-05-30,3.0
195,3577,2024-06-24,4.0
195,2943,2024-06-07,5.0
195,3046,2024-05-29,
195,132,2024-07-05,3.0
195,1825,2024-05-28,5.0
195,3637,2024-06-24,3.0
195,731,2024-06-19,5.0
195,1818,2024-06-24,
195,2303,2024-06-03,2.0
195,229,2024-05-25,
195,869,2024-07-01,2.0
195,620,2024-06-03,5.0
195,2883,2024-05-26,
195,1321,2024-06-06,5.0
195,819,2024-06-14,5.0
195,525,2024-05-24,4.0
195,574,2024-05-28,3.0
195,3620,2024-06-15,1.0
195,2148,2024-06-25,5.0
195,1448,2024-06-04,
195,2464,2024-06-05,
195,3589,2024-06-15,5.0
195,2825,2024-06-01,5.0
195,3087,2024-06-28,5.0
195,1851,2024-06-20,4.0
195,2482,2024-07-06,
195,1082,2024-06-08,4.0
195,1611,2024-06-24,4.0
195,2257,2024-06-13,
195,2617,2024-05-27,3.0
195,2379,2024-06-03,5.0
195,394,2024-06-17,4.0
195,2481,2024-05-29,5.0
195,654,2024-06-26,5.0
195,2195,2024-07-07,5.0
195,551,2024-07-07,5.0
195,1158,2024-06-18,3.0
195,21,2024-06-23,5.0
196,804,2024-06-28,1.0
196,2955,2024-07-08,5.0
196,2628,2024-06-23,5.0
196,3481,2024-05-28,5.0
196,2452,2024-06-18,4.0
196,3724,2024-05-30,5.0
196,2222,2024-07-06,
196,3679,2024-06-06,
196,2113,2024-06-26,5.0
196,296,2024-06-11,3.0
196,3213,2024-07-07,2.0
196,3329,2024-07-08,4.0
196,1482,2024-07-07,5.0
196,333,2024-06-24,5.0
196,647,2024-06-21,4.0
196,1927,2024-05-31,4.0
196,1827,2024-06-23,5.0
196,3123,2024-06-18,3.0
196,3488,2024-06-17,5.0
196,3461,2024-05-27,
196,222,2024-06-25,
196,559,2024-07-01,3.0
196,3309,2024-05-31,3.0
196,3766,2024-06-23,1.0
196,2627,2024-06-04,5.0
196,196,2024-06-05,1.0
196,1684,2024-06-24,5.0
196,2939,2024-05-25,5.0
196,967,2024-06-21,4.0
196,3183,2024-05-30,
196,1900,2024-06-29,5.0
196,3388,2024-06-29,3.0
196,3627,2024-06-25,4.0
196,3483,2024-06-29,5.0
196,302,2024-07-06,2.0
196,3569,2024-06-14,2.0
196,1695,2024-05-25,
196,3310,2024-06-21,
196,1143,2024-07-07,5.0
196,3789,2024-06-05,5.0
196,3335,2024-06-21,2.0
196,797,2024-07-05,5.0
196,1607,2024-06-26,2.0
196,1513,2024-06-08,3.0
196,3204,2024-07-03,5.0
196,2938,2024-05-27,4.0
196,624,2024-06-18,5.0
196,3057,2024-05-29,
197,637,2024-06-03,4.0
197,756,2024-06-13,5.0
197,3643,2024-07-02,4.0
197,469,2024-06-20,5.0
197,3418,2024-05-28,1.0
197,1341,2024-06-15,5.0
197,438,2024-06-28,5.0
197,416,2024-06-24,4.0
197,984,2024-06-27,1.0
197,2870,2024-07-03,1.0
197,240,2024-06-25,5.0
197,1146,2024-05-31,5.0
197,3347,2024-07-10,5.0
197,1707,2024-07-03,5.0
197,3122,2024-06-18,2.0
197,2138,2024-06-13,
197,3913,2024-06-17,5.0
197,543,2024-06-22,
197,2543,2024-06-12,1.0
197,2808,2024-05-29,1.0
197,2189,2024-06-13,1.0
197,1768,2024-06-05,
197,3657,2024-06-22,5.0
197,2572,2024-06-19,4.0
197,2517,2024-07-04,5.0
197,613,2024-06-17,
197,2237,2024-06-22,
197,2270,2024-05-26,
197,2000,2024-06-18,
197,1106,2024-05-26,
197,2547,2024-07-06,5.0
197,2420,2024-05-28,5.0
197,1403,2024-06-20,5.0
197,1413,2024-06-12,5.0
197,816,2024-05-31,5.0
197,3632,2024-06-22,
197,2874,2024-06-27,4.0
197,2716,2024-06-03,4.0
197,881,2024-05-26,5.0
197,936,2024-05-31,
197,585,2024-05-31,2.0
197,1752,2024-07-03,3.0
197,1728,2024-06-08,
197,676,2024-06-10,2.0
197,150,2024-06-23,5.0
197,2991,2024-07-02,5.0
197,2098,2024-06-21,5.0
197,3000,2024-07-10,
197,3616,2024-06-11,2.0
198,881,2024-07-11,5.0
198,2654,2024-06-06,4.0
198,1452,2024-06-30,5.0
198,1543,2024-07-11,
198,2142,2024-06-15,5.0
198,317,2024-06-09,
198,218,2024-07-10,2.0
198,1459,2024-06-30,4.0
198,359,2024-07-09,3.0
198,1581,2024-06-10,3.0
198,1891,2024-06-28,5.0
198,33,2024-06-08,2.0
198,320,2024-06-27,5.0
198,667,2024-05-30,3.0
198,2577,2024-06-29,
198,1719,2024-06-04,
198,1184,2024-07-11,5.0
198,3647,2024-07-04,
198,343,2024-06-29,4.0
198,1552,2024-05-27,4.0
198,1967,2024-06-23,1.0
198,801,2024-07-01,
198,791,2024-07-10,
198,760,2024-06-23,4.0
198,228,2024-05-28,5.0
198,1176,2024-06-24,
198,944,2024-07-03,
198,595,2024-06-24,5.0
198,366,2024-06-18,5.0
198,3136,2024-07-02,3.0
198,1556,2024-07-02,
198,3044,2024-06-09,5.0
198,3301,2024-06-16,4.0
198,2853,2024-06-05,
198,2619,2024-07-01,5.0
199,3297,2024-06-22,
199,1217,2024-07-01,2.0
199,3791,2024-06-30,5.0
199,1823,2024-06-06,
199,331,2024-06-13,5.0
199,2565,2024-05-28,
199,2722,2024-06-20,5.0
199,1002,2024-06-10,2.0
199,900,2024-06-08,
199,3911,2024-06-10,
199,2372,2024-06-29,5.0
199,780,2024-05-31,
199,2621,2024-06-09,
199,3064,2024-05-27,4.0
199,3271,2024-06-08,
199,2578,2024-06-08,
199,2735,2024-06-08,5.0
199,1341,2024-06-07,5.0
199,3006,2024-07-03,2.0
199,1623,2024-06-29,5.0
199,982,2024-06-09,5.0
199,3019,2024-06-16,4.0
199,3657,2024-06-01,
199,852,2024-06-26,3.0
199,3665,2024-06-01,5.0
199,1786,2024-06-16,5.0
199,2356,2024-06-20,
199,2411,2024-07-11,4.0
199,565,2024-06-09,
199,2244,2024-07-10,
199,1141,2024-06-10,
199,1078,2024-06-25,5.0
200,887,2024-07-10,
200,165,2024-07-09,4.0
200,756,2024-06-07,5.0
200,1366,2024-06-01,2.0
200,2420,2024-07-03,
200,1771,2024-07-03,5.0
200,2068,2024-06-12,
200,95,2024-06-21,
200,1305,2024-06-03,1.0
200,947,2024-06-06,4.0
200,2616,2024-06-16,5.0
200,1242,2024-06-05,5.0
200,1389,2024-07-11,
200,3180,2024-06-28,3.0
200,2392,2024-06-19,
200,826,2024-06-14,3.0
200,1042,2024-06-23,
200,1148,2024-06-02,4.0
200,2277,2024-07-02,3.0
200,3538,2024-06-11,
200,1315,2024-07-05,2.0
200,1481,2024-06-05,5.0
200,1788,2024-06-27,
200,1281,2024-07-10,4.0
200,3335,2024-07-05,1.0
200,2368,2024-06-23,1.0
200,132,2024-07-11,2.0
200,4040,2024-06-28,2.0
200,2874,2024-07-12,
200,1057,2024-06-21,
200,3913,2024-06-21,
200,611,2024-06-26,4.0
200,1764,2024-06-04,
200,475,2024-06-20,5.0
200,2778,2024-05-29,1.0
200,1449,2024-06-28,3.0
200,3193,2024-06-14,3.0
201,2875,2024-06-25,
201,184,2024-06-24,5.0
201,2242,2024-06-03,5.0
201,2238,2024-06-08,4.0
201,3979,2024-06-10,3.0
201,1449,2024-07-06,2.0
201,2331,2024-07-02,
201,2980,2024-06-10,5.0
201,1946,2024-06-08,5.0
201,1761,2024-07-06,5.0
201,1048,2024-06-29,5.0
201,2708,2024-06-03,
201,3499,2024-06-11,3.0
201,1633,2024-06-27,3.0
201,3508,2024-07-16,4.0
201,468,2024-07-13,3.0
201,27,2024-07-05,5.0
201,3123,2024-06-07,1.0
201,3485,2024-07-09,
201,3488,2024-07-15,
201,2961,2024-06-24,5.0
201,1810,2024-06-23,5.0
201,57,2024-07-07,3.0
201,1615,2024-07-08,4.0
201,3172,2024-06-16,4.0
201,1932,2024-06-05,5.0
201,1769,2024-06-23,5.0
201,1750,2024-07-05,
201,3441,2024-07-04,1.0
201,1229,2024-07-09,5.0
201,3622,2024-06-29,
201,87,2024-06-13,
201,1683,2024-07-12,
201,1031,2024-06-22,
201,400,2024-06-17,5.0
201,3946,2024-07-05,4.0
201,1189,2024-06-07,
201,500,2024-07-11,5.0
201,3147,2024-06-08,5.0
201,2429,2024-07-04,
201,865,2024-06-25,4.0
202,3261,2024-07-16,
202,3991,2024-06-21,5.0
202,181,2024-06-13,1.0
202,2784,2024-06-21,2.0
202,3565,2024-06-30,3.0
202,3128,2024-06-20,5.0
202,1060,2024-07-18,
202,2948,2024-07-01,5.0
202,1812,2024-07-07,4.0
202,2097,2024-07-04,3.0
202,3722,2024-07-16,
202,2615,2024-07-04,
202,2067,2024-06-29,4.0
202,648,2024-07-09,
202,3076,2024-06-14,5.0
202,3164,2024-06-18,5.0
202,3262,2024-07-18,4.0
202,274,2024-07-08,3.0
202,2663,2024-07-18,5.0
202,2719,2024-07-01,
202,2936,2024-06-10,
202,1755,2024-06-29,
202,28,2024-07-05,5.0
202,1902,2024-06-04,3.0
202,1780,2024-07-05,
202,69,2024-07-13,2.0
202,3807,2024-07-05,3.0
202,3482,2024-07-03,5.0
202,2571,2024-06-24,2.0
202,870,2024-06-25,
202,2369,2024-06-23,4.0
202,671,2024-06-20,5.0
202,2837,2024-06-06,5.0
202,609,2024-06-07,4.0
202,317,2024-06-18,5.0
202,1750,2024-07-16,5.0
202,2333,2024-06-14,3.0
202,897,2024-06-11,
202,2793,2024-06-11,4.0
202,4115,2024-06-07,
202,1767,2024-06-19,
202,1443,2024-06-07,5.0
202,2985,2024-07-11,
202,497,2024-06-23,4.0
202,2137,2024-07-18,1.0
203,3542,2024-06-21,4.0
203,3983,2024-07-04,2.0
203,859,2024-06-21,2.0
203,487,2024-07-13,
203,3831,2024-06-14,5.0
203,386,2024-06-24,
203,1184,2024-06-25,5.0
203,3205,2024-07-08,2.0
203,1221,2024-06-14,
203,229,2024-06-13,5.0
203,3713,2024-06-09,2.0
203,444,2024-07-10,
203,2731,2024-07-12,5.0
203,1134,2024-07-04,1.0
203,1369,2024-06-19,4.0
203,1278,2024-06-11,
203,2758,2024-07-08,3.0
203,299,2024-07-23,5.0
203,3456,2024-06-19,
203,1754,2024-07-16,5.0
203,1329,2024-06-11,
203,2640,2024-06-09,5.0
203,1783,2024-07-02,
203,2106,2024-06-25,
203,3001,2024-07-08,5.0
203,3669,2024-06-23,5.0
203,2460,2024-06-22,
203,2302,2024-06-18,5.0
203,470,2024-06-25,
203,1029,2024-06-17,
204,3908,2024-06-17,3.0
204,3502,2024-07-17,
204,2165,2024-07-22,
204,791,2024-07-04,
204,674,2024-07-20,5.0
204,3457,2024-07-18,2.0
204,1146,2024-07-15,
204,698,2024-07-18,5.0
204,1436,2024-07-16,2.0
204,3307,2024-07-04,
204,1079,2024-07-05,5.0
204,776,2024-07-15,5.0
204,2969,2024-06-12,4.0
204,3557,2024-07-23,5.0
204,1694,2024-07-11,
204,4116,2024-06-26,5.0
204,1818,2024-06-26,
204,344,2024-06-12,
204,1438,2024-07-18,2.0
204,4117,2024-07-09,5.0
204,3104,2024-07-12,3.0
204,2230,2024-07-23,5.0
204,3373,2024-06-22,5.0
204,3115,2024-07-22,4.0
204,1014,2024-07-06,5.0
204,793,2024-06-24,
204,2022,2024-06-09,5.0
204,2267,2024-07-23,
204,2782,2024-06-28,4.0
204,2455,2024-07-02,
204,3528,2024-07-12,2.0
204,2945,2024-06-26,3.0
204,2840,2024-07-12,5.0
204,259,2024-07-16,
204,2939,2024-06-15,5.0
204,2748,2024-06-30,4.0
204,1188,2024-06-24,1.0
204,3935,2024-06-27,
205,352,2024-07-07,
205,974,2024-06-16,5.0
205,1889,2024-07-10,2.0
205,2890,2024-06-17,4.0
205,3327,2024-07-14,4.0
205,1853,2024-07-12,5.0
205,1962,2024-06-30,
205,1256,2024-07-17,5.0
205,2702,2024-06-15,
205,1639,2024-06-24,5.0
205,405,2024-06-28,
205,3496,2024-06-26,
205,2938,2024-06-20,
205,1381,2024-07-19,2.0
205,3706,2024-06-27,
205,2143,2024-06-12,5.0
205,1758,2024-06-12,5.0
205,3764,2024-06-23,5.0
205,1802,2024-07-23,4.0
205,2982,2024-06-20,5.0
205,3222,2024-07-18,
205,643,2024-06-13,
205,3715,2024-06-18,1.0
205,1968,2024-07-03,5.0
205,2624,2024-07-14,1.0
205,2541,2024-06-18,3.0
205,3569,2024-07-25,5.0
205,2039,2024-06-25,5.0
205,3615,2024-07-11,5.0
205,4010,2024-06-13,4.0
205,3305,2024-07-16,5.0
205,1754,2024-07-12,
206,3530,2024-07-08,5.0
206,2555,2024-06-17,
206,3851,2024-07-10,5.0
206,2665,2024-07-11,3.0
206,3207,2024-07-09,
206,2976,2024-06-22,3.0
206,325,2024-07-07,2.0
206,235,2024-06-21,1.0
206,4124,2024-06-30,2.0
206,3198,2024-07-13,1.0
206,633,2024-07-04,
206,2830,2024-07-06,1.0
206,913,2024-07-31,5.0
206,202,2024-07-23,5.0
206,2326,2024-07-06,
206,3784,2024-07-24,5.0
206,583,2024-06-19,2.0
206,4130,2024-07-03,5.0
206,2371,2024-07-28,4.0
206,553,2024-07-10,5.0
206,2731,2024-07-17,
206,2155,2024-07-23,
206,3548,2024-07-23,2.0
206,835,2024-07-24,4.0
206,459,2024-07-13,2.0
206,725,2024-06-17,5.0
206,3008,2024-06-24,4.0
206,2596,2024-06-21,5.0
206,2464,2024-07-19,1.0
206,1857,2024-07-15,4.0
206,1629,2024-06-26,
206,3912,2024-06-16,5.0
206,1108,2024-07-11,5.0
206,2825,2024-06-18,4.0
206,1702,2024-07-07,2.0
206,628,2024-06-24,5.0
206,1141,2024-06-24,1.0
206,2941,2024-07-20,5.0
206,2073,2024-07-05,1.0
206,1975,2024-06-29,1.0
206,4071,2024-06-23,5.0
206,988,2024-07-03,3.0
206,1447,2024-06-19,5.0
206,2077,2024-07-24,5.0
207,2124,2024-06-28,3.0
207,2343,2024-07-17,
207,1067,2024-07-02,1.0
207,3176,2024-06-27,5.0
207,2030,2024-06-28,5.0
207,1831,2024-07-27,3.0
207,248,2024-06-19,5.0
207,715,2024-06-24,
207,2627,2024-07-31,3.0
207,404,2024-06-24,5.0
207,4081,2024-06-23,5.0
207,2150,2024-07-01,4.0
207,3663,2024-06-30,4.0
207,2751,2024-07-23,5.0
207,329,2024-06-27,3.0
207,2791,2024-07-23,4.0
207,2638,2024-07-19,2.0
207,3962,2024-07-28,3.0
207,2239,2024-06-27,3.0
207,2142,2024-07-24,
207,1364,2024-07-22,5.0
207,1191,2024-07-30,5.0
207,4286,2024-07-27,4.0
207,2649,2024-07-17,2.0
207,160,2024-06-30,
207,2255,2024-06-28,5.0
207,82,2024-08-02,
207,3126,2024-06-19,1.0
207,1874,2024-07-14,
207,3646,2024-07-27,5.0
207,1772,2024-06-22,5.0
207,4077,2024-07-29,5.0
207,187,2024-06-28,5.0
207,2451,2024-07-06,5.0
207,418,2024-06-27,5.0
207,771,2024-07-11,2.0
207,1132,2024-06-27,2.0
207,628,2024-06-26,4.0
207,3517,2024-07-14,4.0
208,2466,2024-07-10,4.0
208,691,2024-07-28,2.0
208,577,2024-06-29,4.0
208,479,2024-07-13,5.0
208,2043,2024-06-26,
208,2015,2024-07-05,4.0
208,752,2024-07-31,
208,441,2024-06-22,5.0
208,119,2024-07-19,5.0
208,909,2024-07-03,4.0
208,3152,2024-08-03,
208,3604,2024-07-20,4.0
208,3111,2024-08-01,
208,2065,2024-07-27,4.0
208,2226,2024-07-04,2.0
208,638,2024-07-27,4.0
208,1201,2024-07-21,
208,587,2024-07-08,2.0
208,2838,2024-07-25,
208,3382,2024-07-15,4.0
208,602,2024-07-03,5.0
208,3900,2024-07-06,
208,1,2024-06-20,
208,3256,2024-06-20,
208,313,2024-08-03,5.0
208,4191,2024-07-28,1.0
208,1887,2024-06-21,3.0
208,4091,2024-06-21,
208,3042,2024-06-27,
208,339,2024-08-03,5.0
209,2812,2024-06-24,4.0
209,688,2024-07-06,5.0
209,309,2024-07-06,2.0
209,1998,2024-07-26,5.0
209,2720,2024-07-25,5.0
209,41,2024-06-27,1.0
209,611,2024-07-18,5.0
209,2835,2024-06-29,5.0
209,3055,2024-07-21,5.0
209,1683,2024-07-07,5.0
209,2847,2024-06-23,4.0
209,3405,2024-06-29,5.0
209,940,2024-07-25,5.0
209,1201,2024-06-21,5.0
209,2293,2024-07-04,5.0
209,3776,2024-07-28,
209,4310,2024-07-08,
209,755,2024-06-29,1.0
209,3242,2024-06-30,
209,3713,2024-07-07,4.0
209,4016,2024-08-02,
209,2207,2024-07-05,4.0
209,2264,2024-06-20,5.0
209,3738,2024-07-30,2.0
209,3348,2024-06-30,3.0
209,2536,2024-07-12,1.0
209,990,2024-07-05,3.0
209,925,2024-07-02,5.0
209,538,2024-07-25,5.0
209,2314,2024-07-11,5.0
209,3498,2024-07-04,5.0
209,3162,2024-07-05,
209,1000,2024-06-24,2.0
209,3834,2024-07-07,5.0
209,1915,2024-07-09,
209,4208,2024-08-02,
209,1663,2024-07-12,
209,705,2024-06-20,4.0
209,1748,2024-07-17,5.0
209,1702,2024-07-28,
209,2593,2024-06-26,2.0
209,2411,2024-07-10,3.0
209,2633,2024-07-04,4.0
209,1335,2024-07-04,2.0
209,3568,2024-06-30,5.0
209,4345,2024-07-07,
209,956,2024-08-03,
209,1939,2024-07-15,5.0
209,1125,2024-07-24,
210,1366,2024-06-24,4.0
210,2494,2024-06-26,4.0
210,2513,2024-07-08,2.0
210,532,2024-07-29,4.0
210,579,2024-07-26,5.0
210,4141,2024-07-22,3.0
210,845,2024-06-25,2.0
210,212,2024-07-14,4.0
210,2588,2024-07-20,
210,3073,2024-08-02,5.0
210,2605,2024-07-22,5.0
210,2330,2024-07-02,
210,3764,2024-07-11,
210,578,2024-07-24,5.0
210,458,2024-06-22,5.0
210,2111,2024-06-28,3.0
210,3338,2024-07-22,5.0
210,4367,2024-07-27,
210,377,2024-07-23,
210,1523,2024-08-05,5.0
210,3970,2024-07-24,2.0
210,3170,2024-08-01,1.0
210,3431,2024-07-16,
210,1645,2024-07-03,5.0
210,3121,2024-08-05,5.0
210,254,2024-07-15,3.0
210,874,2024-07-07,1.0
210,1804,2024-07-25,5.0
210,1741,2024-07-12,
210,3758,2024-07-30,
210,2551,2024-08-05,5.0
210,4164,2024-07-06,
210,2035,2024-06-23,
210,1602,2024-07-14,
210,2849,2024-08-04,5.0
210,3783,2024-07-05,1.0
210,1870,2024-06-21,
210,4328,2024-07-23,
210,98,2024-08-05,3.0
210,3597,2024-06-23,4.0
210,2761,2024-06-29,4.0
211,1784,2024-07-03,
211,638,2024-07-18,3.0
211,2046,2024-07-15,1.0
211,97,2024-07-20,4.0
211,4028,2024-07-23,3.0
211,1978,2024-07-08,
211,2133,2024-07-09,3.0
211,2287,2024-07-25,
211,2862,2024-07-09,
211,57,2024-08-06,5.0
211,288,2024-07-09,5.0
211,3353,2024-07-23,5.0
211,3145,2024-06-28,5.0
211,1789,2024-06-30,
211,3610,2024-07-03,4.0
211,3815,2024-06-30,5.0
211,2160,2024-07-23,
211,3789,2024-07-28,5.0
211,1543,2024-07-22,1.0
211,2438,2024-08-04,5.0
211,1232,2024-07-03,
211,4174,2024-07-24,5.0
211,2596,2024-07-06,5.0
211,3091,2024-08-01,5.0
211,3608,2024-08-04,2.0
211,3919,2024-06-28,1.0
211,1852,2024-07-28,4.0
211,1528,2024-08-05,4.0
211,3088,2024-07-06,5.0
211,2257,2024-06-24,2.0
211,3363,2024-07-06,1.0
211,3674,2024-07-15,1.0
211,2078,2024-07-04,5.0
211,1764,2024-07-28,4.0
211,3016,2024-06-30,4.0
211,251,2024-07-27,
211,2762,2024-07-22,
211,813,2024-07-17,3.0
211,387,2024-08-03,5.0
211,187,2024-08-07,3.0
211,323,2024-07-02,4.0
211,3421,2024-08-08,2.0
211,506,2024-07-30,5.0
211,3795,2024-06-26,
211,3811,2024-07-22,
211,1583,2024-07-17,
211,2380,2024-07-11,
212,2314,2024-07-23,
212,2275,2024-07-01,
212,2636,2024-07-11,1.0
212,2836,2024-07-06,
212,2491,2024-07-22,2.0
212,3598,2024-07-28,
212,261,2024-07-24,
212,2632,2024-06-29,5.0
212,3432,2024-07-22,5.0
212,1561,2024-07-31,4.0
212,4492,2024-06-27,
212,3253,2024-08-09,3.0
212,1194,2024-07-03,5.0
212,2018,2024-06-30,5.0
212,2830,2024-08-08,5.0
212,3592,2024-07-10,3.0
212,4322,2024-08-05,
212,2423,2024-07-21,
212,1890,2024-07-08,
212,3591,2024-07-23,5.0
212,2866,2024-07-11,5.0
212,2721,2024-08-01,1.0
212,1965,2024-07-25,1.0
212,727,2024-07-08,3.0
212,735,2024-07-27,
212,1921,2024-07-30,4.0
212,13,2024-07-12,5.0
212,3216,2024-07-30,5.0
212,2649,2024-07-28,4.0
212,900,2024-07-12,1.0
212,3623,2024-07-21,5.0
212,2063,2024-07-12,5.0
212,2805,2024-06-25,3.0
212,103,2024-08-04,
212,3530,2024-07-28,5.0
212,2924,2024-08-09,
212,3019,2024-07-04,2.0
212,327,2024-08-03,2.0
212,1537,2024-06-25,
212,1536,2024-08-08,
212,328,2024-07-28,5.0
212,1239,2024-06-25,5.0
212,155,2024-07-21,5.0
213,3327,2024-08-04,1.0
213,1691,2024-08-16,4.0
213,3523,2024-07-13,5.0
213,2539,2024-07-13,4.0
213,836,2024-08-16,5.0
213,1859,2024-08-07,2.0
213,2511,2024-07-02,
213,3840,2024-08-06,4.0
213,238,2024-07-15,5.0
213,3400,2024-08-08,2.0
213,1609,2024-08-13,5.0
213,3621,2024-08-11,5.0
213,1575,2024-07-03,1.0
213,576,2024-07-17,2.0
213,34,2024-07-08,5.0
213,1941,2024-07-09,4.0
213,1329,2024-07-23,5.0
213,350,2024-07-18,1.0
213,3886,2024-07-20,5.0
213,3879,2024-08-16,5.0
213,4161,2024-07-19,4.0
213,150,2024-08-16,5.0
213,3678,2024-08-05,5.0
213,2063,2024-07-02,5.0
213,3589,2024-07-22,2.0
213,2647,2024-07-15,2.0
213,335,2024-07-06,
213,1953,2024-07-05,4.0
213,4345,2024-07-26,4.0
